Species,Parity
Psammophis_praeornatus,1
Psammophis_punctulatus,1
Psammophis_biseriatus,1
Psammophis_tanganicus,1
Psammophis_lineatus,1
Psammophis_subtaeniatus,1
Psammophis_orientalis,1
Psammophis_sudanensis,1
Psammophis_rukwae,1
Psammophis_sibilans,1
Psammophis_leopardinus,1
Psammophis_phillipsi,1
Psammophis_mossambicus,1
Atractaspis_irregularis,1
Homoroselaps_lacteus,1
Atractaspis_microlepidota,1
Atractaspis_boulengeri,1
Atractaspis_bibronii,1
Atractaspis_corpulenta,1
Atractaspis_micropholis,1
Macrelaps_microlepidotus,1
Amblyodipsas_polylepis,1
Amblyodipsas_dimidiata,1
Xenocalamus_transvaalensis,1
Polemon_notatus,1
Polemon_acanthias,1
Polemon_collaris,1
Aparallactus_modestus,1
Aparallactus_werneri,1
Aparallactus_guentheri,1
Aparallactus_capensis,1
Pseudaspis_cana,2
Pythonodipsas_carinata,1
Buhoma_depressiceps,1
Buhoma_procterae,1
Psammodynastes_pulverulentus,2
Lycophidion_nigromaculatum,1
Lycophidion_laterale,1
Lycophidion_ornatum,1
Lycophidion_capense,1
Lamprophis_swazicus,1
Hormonotus_modestus,1
Mehelya_nyassae,1
Mehelya_stenophthalmus,1
Gonionotophis_brussauxi,1
Mehelya_capensis,1
Mehelya_poensis,1
Pseudoboodon_lemniscatus,1
Bothrolycus_ater,1
Bothrophthalmus_lineatus,1
Bothrophthalmus_brunneus,1
Lamprophis_virgatus,1
Lamprophis_lineatus,1
Lamprophis_olivaceus,1
Lamprophis_fuliginosus,1
Lamprophis_guttatus,1
Lamprophis_fuscus,1
Lamprophis_fiskii,1
Lamprophis_aurora,1
Lamprophis_inornatus,1
Lycodonomorphus_rufulus,1
Lycodonomorphus_whytii,1
Lycodonomorphus_laevissimus,1
Amplorhinus_multimaculatus,2
Duberria_lutrix,2
Duberria_variegata,2
Ditypophis_vivax,1
Compsophis_infralineatus,1
Compsophis_laphystius,1
Compsophis_albiventris,1
Compsophis_boulengeri,1
Alluaudina_bellyi,1
Stenophis_betsileanus,1
Leioheterodon_geayi,1
Leioheterodon_modestus,1
Leioheterodon_madagascariensis,1
Langaha_madagascariensis,1
Micropisthodon_ochraceus,1
Ithycyphus_oursi,1
Ithycyphus_miniatus,1
Madagascarophis_meridionalis,1
Madagascarophis_colubrinus,1
Stenophis_inornatus,1
Stenophis_citrinus,2
Lycodryas_sanctijohannis,2
Stenophis_inopinae,1
Stenophis_granuliceps,1
Stenophis_pseudogranuliceps,2
Dromicodryas_bernieri,1
Dromicodryas_quadrilineatus,1
Bibilava_infrasignatus,1
Bibilava_lateralis,1
Bibilava_stumpffi,1
Bibilava_epistibes,1
Bibilava_martae,1
Heteroliodon_occipitalis,1
Pseudoxyrhopus_ambreensis,1
Liopholidophis_dimorphus,1
Liopholidophis_sexlineatus,2
Liopholidophis_dolicocercus,1
Liophidium_rhodogaster,1
Liophidium_therezieni,1
Liophidium_vaillanti,1
Liophidium_torquatum,1
Liophidium_chabaudi,1
Liophidium_mayottensis,1
Calliophis_melanurus,1
Calliophis_bivirgata,1
Micruroides_euryxanthus,1
Sinomicrurus_japonicus,1
Sinomicrurus_macclellandi,1
Sinomicrurus_kelloggi,1
Micrurus_corallinus,1
Micrurus_albicinctus,1
Micrurus_psyches,1
Micrurus_diastema,1
Micrurus_fulvius,1
Micrurus_narduccii,1
Micrurus_dissoleucus,1
Micrurus_mipartitus,1
Micrurus_surinamensis,1
Micrurus_lemniscatus,1
Micrurus_hemprichii,1
Micrurus_decoratus,1
Micrurus_pyrrhocryptus,1
Micrurus_baliocoryphus,1
Micrurus_altirostris,1
Micrurus_ibiboboca,1
Micrurus_spixii,1
Micrurus_brasiliensis,1
Micrurus_frontalis,1
Hemibungarus_calligaster,1
Ophiophagus_hannah,1
Dendroaspis_polylepis,1
Dendroaspis_angusticeps,1
Aspidelaps_scutatus,1
Walterinnesia_aegyptia,1
Hemachatus_haemachatus,2
Naja_mandalayensis,1
Naja_sumatrana,1
Naja_siamensis,1
Naja_kaouthia,1
Naja_naja,1
Naja_atra,1
Naja_multifasciata,1
Naja_annulata,1
Naja_melanoleuca,1
Naja_nivea,1
Naja_haje,1
Naja_annulifera,1
Naja_pallida,1
Naja_nubiae,1
Naja_katiensis,1
Naja_mossambica,1
Naja_ashei,1
Naja_nigricollis,1
Elapsoidea_nigra,1
Elapsoidea_sundevallii,1
Elapsoidea_semiannulata,1
Bungarus_bungaroides,1
Bungarus_flaviceps,1
Bungarus_fasciatus,1
Bungarus_niger,1
Bungarus_candidus,1
Bungarus_multicinctus,1
Bungarus_sindanus,1
Bungarus_caeruleus,1
Bungarus_ceylonicus,1
Laticauda_laticaudata,1
Laticauda_saintgironsi,1
Laticauda_colubrina,1
Laticauda_guineai,1
Micropechis_ikaheka,1
Toxicocalamus_preussi,1
Demansia_vestigiata,1
Demansia_psammophis,1
Demansia_papuensis,1
Toxicocalamus_loriae,1
Furina_diadema,1
Furina_ornata,1
Simoselaps_semifasciatus,1
Simoselaps_bertholdi,1
Simoselaps_anomalus,1
Aspidomorphus_lineaticollis,1
Aspidomorphus_schlegeli,1
Aspidomorphus_muelleri,1
Acanthophis_antarcticus,2
Acanthophis_praelongus,2
Pseudechis_porphyriacus,2
Pseudechis_australis,1
Pseudechis_butleri,1
Pseudechis_colletti,1
Pseudechis_guttatus,1
Pseudechis_papuanus,1
Cacophis_squamulosus,1
Elapognathus_coronata,2
Rhinoplocephalus_bicolor,2
Rhinoplocephalus_nigrescens,2
Suta_fasciata,2
Suta_monachus,2
Suta_spectabilis,2
Suta_suta,2
Simoselaps_calonotus,1
Vermicella_intermedia,1
Denisonia_devisi,2
Pseudonaja_textilis,1
Pseudonaja_modesta,1
Oxyuranus_scutellatus,1
Oxyuranus_microlepidotus,1
Echiopsis_curta,2
Drysdalia_coronoides,2
Drysdalia_mastersii,2
Austrelaps_superbus,2
Austrelaps_labialis,2
Tropidechis_carinatus,2
Notechis_scutatus,2
Echiopsis_atriceps,2
Hoplocephalus_bitorquatus,2
Hemiaspis_damelii,2
Hemiaspis_signata,2
Emydocephalus_annulatus,2
Aipysurus_eydouxii,2
Aipysurus_laevis,2
Aipysurus_fuscus,2
Aipysurus_apraefrontalis,2
Aipysurus_duboisii,2
Ephalophis_greyae,2
Parahydrophis_mertoni,2
Hydrelaps_darwiniensis,2
Hydrophis_elegans,2
Hydrophis_lapemoides,2
Hydrophis_spiralis,2
Hydrophis_pacificus,2
Hydrophis_semperi,2
Hydrophis_cyanocinctus,2
Hydrophis_parviceps,2
Hydrophis_melanocephalus,2
Lapemis_curtus,2
Pelamis_platura,2
Astrotia_stokesii,2
Hydrophis_atriceps,2
Polyodontognathus_caerulescens,2
Hydrophis_brooki,2
Hydrophis_czeblukovi,2
Enhydrina_schistosa,2
Disteira_major,2
Hydrophis_macdowelli,2
Disteira_kingii,2
Hydrophis_ornatus,2
Acalyptophis_peronii,2
Pseudorabdion_oxycephalum,1
Calamaria_yunnanensis,1
Calamaria_pavimentata,1
Plagiopholis_styani,1
Pseudoxenodon_bambusicola,1
Pseudoxenodon_karlschmidti,1
Pseudoxenodon_macrops,1
Scaphiodontophis_annulatus,1
Sibynophis_subpunctatus,1
Sibynophis_bistrigatus,1
Sibynophis_triangularis,1
Sibynophis_chinensis,1
Sibynophis_collaris,1
Grayia_tholloni,1
Grayia_smithii,1
Grayia_ornata,1
Ahaetulla_fronticincta,2
Ahaetulla_nasuta,2
Ahaetulla_pulverulenta,2
Chrysopelea_taprobanica,1
Chrysopelea_paradisi,1
Chrysopelea_ornata,1
Dendrelaphis_caudolineolatus,1
Dendrelaphis_bifrenalis,1
Dendrelaphis_caudolineatus,1
Dendrelaphis_tristis,1
Dendrelaphis_schokari,1
Boiga_kraepelini,1
Dipsadoboa_unicolor,1
Crotaphopeltis_tornieri,1
Telescopus_fallax,1
Boiga_irregularis,1
Boiga_dendrophila,1
Boiga_cynodon,1
Boiga_forsteni,1
Boiga_barnesii,1
Boiga_multomaculata,1
Boiga_beddomei,1
Boiga_ceylonensis,1
Boiga_trigonata,1
Boiga_pulverulenta,1
Dasypeltis_confusa,1
Dasypeltis_atra,1
Dasypeltis_scabra,1
Dasypeltis_sahelensis,1
Dasypeltis_fasciata,1
Dasypeltis_gansi,1
Scaphiophis_albopunctatus,1
Oligodon_arnensis,1
Oligodon_taeniolatus,1
Oligodon_sublineatus,1
Oligodon_cinereus,1
Oligodon_splendidus,1
Oligodon_maculatus,1
Oligodon_planiceps,1
Oligodon_torquatus,1
Oligodon_theobaldi,1
Oligodon_cruentatus,1
Oligodon_octolineatus,1
Oligodon_chinensis,1
Oligodon_formosanus,1
Oligodon_ocellatus,1
Oligodon_cyclurus,1
Oligodon_taeniatus,1
Oligodon_barroni,1
Coelognathus_radiata,1
Coelognathus_helena,1
Coelognathus_erythrurus,1
Coelognathus_flavolineatus,1
Coelognathus_subradiata,1
Thrasops_jacksonii,1
Thelotornis_capensis,1
Dispholidus_typus,1
Philothamnus_heterodermus,1
Philothamnus_carinatus,1
Philothamnus_nitidus,1
Philothamnus_angolensis,1
Philothamnus_semivariegatus,1
Philothamnus_thomensis,1
Philothamnus_girardi,1
Philothamnus_hoplogaster,1
Philothamnus_natalensis,1
Hapsidophrys_lineatus,1
Hapsidophrys_principis,1
Hapsidophrys_smaragdina,1
Lytorhynchus_diadema,1
Coluber_zebrinus,1
Coluber_dorri,1
Macroprotodon_abubakeri,1
Macroprotodon_cucullatus,1
Hemerophis_socotrae,1
Hemorrhois_ravergieri,1
Hemorrhois_nummifer,1
Hemorrhois_algirus,1
Hemorrhois_hippocrepis,1
Spalerosophis_diadema,1
Spalerosophis_microlepis,1
Platyceps_rogersi,1
Platyceps_rhodorachis,1
Platyceps_karelini,1
Platyceps_florulentus,1
Platyceps_collaris,1
Platyceps_najadum,1
Platyceps_ventromaculatus,1
Dolichophis_jugularis,1
Dolichophis_caspius,1
Dolichophis_schmidti,1
Hierophis_gemonensis,1
Hierophis_viridiflavus,1
Hierophis_spinalis,1
Eirenis_aurolineatus,1
Eirenis_modestus,1
Pseudocyclophis_persicus,1
Eirenis_decemlineatus,1
Eirenis_levantinus,1
Eirenis_thospitis,1
Eirenis_medus,1
Eirenis_lineomaculatus,1
Eirenis_coronelloides,1
Eirenis_rothii,1
Eirenis_punctatolineatus,1
Eirenis_barani,1
Eirenis_collaris,1
Eirenis_eiselti,1
Cyclophiops_major,1
Ptyas_mucosa,1
Ptyas_korros,1
Opheodrys_aestivus,1
Opheodrys_vernalis,1
Oxybelis_aeneus,1
Oxybelis_fulgidus,1
Salvadora_mexicana,1
Tantilla_melanocephala,1
Masticophis_taeniatus,1
Masticophis_flagellum,1
Coluber_constrictor,1
Chironius_carinatus,1
Chironius_quadricarinatus,1
Leptophis_ahaetulla,1
Dendrophidion_dendrophis,1
Drymobius_rhombifer,1
Dendrophidion_percarinatus,1
Pseustes_sulphureus,1
Spilotes_pullatus,1
Phyllorhynchus_decurtatus,1
Trimorphodon_biscutatus,1
Drymarchon_corais,1
Chironius_fuscus,1
Chironius_scurrulus,1
Chironius_grandisquamis,1
Chironius_laevicollis,1
Chironius_bicarinatus,1
Chironius_flavolineatus,1
Chironius_monticola,1
Chironius_exoletus,1
Chironius_multiventris,1
Chironius_laurenti,1
Drymoluber_brazili,1
Drymoluber_dichrous,1
Mastigodryas_melanolomus,1
Mastigodryas_bifossatus,1
Mastigodryas_boddaerti,1
Rhinobothryum_lentiginosum,1
Stenorrhina_freminvillei,1
Chionactis_occipitalis,1
Sonora_semiannulata,1
Chilomeniscus_stramineus,1
Conopsis_nasus,2
Conopsis_biserialis,2
Ficimia_streckeri,1
Gyalopion_canum,1
Sympholis_lippiens,1
Pseudoficimia_frontalis,1
Gonyosoma_jansenii,1
Gonyosoma_oxycephalum,1
Rhadinophis_prasina,1
Rhadinophis_frenatum,1
Rhynchophis_boulengeri,1
Lycodon_ruhstrati,1
Lycodon_laoensis,1
Lycodon_fasciatus,1
Lycodon_paucifasciatus,1
Dinodon_semicarinatum,1
Dinodon_rufozonatum,1
Dryocalamus_nympha,1
Cercaspis_carinatus,1
Lycodon_aulicus,1
Lycodon_zawi,1
Lycodon_osmanhilli,1
Lycodon_capucinus,1
Maculophis_bella,1
Euprepiophis_mandarina,1
Euprepiophis_conspicillata,1
Oreocryptophis_porphyracea,1
Orthriophis_taeniurus,1
Orthriophis_hodgsoni,1
Orthriophis_cantoris,1
Orthriophis_moellendorffi,1
Zamenis_hohenackeri,1
Zamenis_persica,1
Zamenis_situla,1
Rhinechis_scalaris,1
Zamenis_lineata,1
Zamenis_longissimus,1
Elaphe_davidi,1
Elaphe_carinata,1
Elaphe_dione,1
Elaphe_bimaculata,1
Elaphe_climacophora,1
Elaphe_sauromates,1
Elaphe_quatuorlineata,1
Elaphe_quadrivirgata,1
Elaphe_schrenckii,1
Coronella_girondica,1
Elaphe_rufodorsata,2
Coronella_austriaca,2
Senticolis_triaspis,1
Pituophis_deppei,1
Pituophis_vertebralis,1
Pituophis_lineaticollis,1
Pituophis_melanoleucus,1
Pituophis_catenifer,1
Pituophis_ruthveni,1
Pantherophis_bairdi,1
Pantherophis_obsoletus,1
Pantherophis_alleghaniensis,1
Pantherophis_spiloides,1
Pantherophis_vulpinus,1
Pantherophis_guttatus,1
Pantherophis_slowinskii,1
Pantherophis_emoryi,1
Bogertophis_rosaliae,1
Bogertophis_subocularis,1
Rhinocheilus_lecontei,1
Pseudelaphe_flavirufa,1
Arizona_elegans,1
Cemophora_coccinea,1
Lampropeltis_calligaster,1
Lampropeltis_webbi,1
Lampropeltis_pyromelana,1
Lampropeltis_zonata,1
Lampropeltis_elapsoides,1
Lampropeltis_ruthveni,1
Lampropeltis_mexicana,1
Lampropeltis_triangulum,1
Lampropeltis_extenuata,1
Lampropeltis_alterna,1
Lampropeltis_getula,1
Lampropeltis_nigra,1
Lampropeltis_holbrooki,1
Lampropeltis_californiae,1
Lampropeltis_splendida,1
Trachischium_monticola,1
Amphiesma_craspedogaster,1
Amphiesma_sauteri,1
Natriciteres_olivacea,1
Lycognathophis_seychellensis,1
Afronatrix_anoscopus,1
Macropisthodon_rudis,1
Balanophis_ceylonensis,1
Rhabdophis_subminiatus,1
Rhabdophis_nuchalis,1
Rhabdophis_tigrinus,1
Xenochrophis_vittatus,1
Amphiesma_stolatum,1
Xenochrophis_piscator,1
Xenochrophis_flavipunctatus,1
Atretium_schistosum,1
Xenochrophis_punctulatus,1
Atretium_yunnanensis,1
Xenochrophis_asperrimus,1
Aspidura_guentheri,1
Haplocercus_ceylonensis,1
Aspidura_trachyprocta,1
Aspidura_drummondhayi,1
Opisthotropis_guangxiensis,1
Opisthotropis_lateralis,1
Opisthotropis_cheni,1
Opisthotropis_latouchii,1
Sinonatrix_aequifasciata,1
Sinonatrix_annularis,2
Sinonatrix_percarinata,1
Natrix_maura,1
Natrix_tessellata,1
Natrix_natrix,1
Clonophis_kirtlandii,2
Seminatrix_pygaea,2
Regina_alleni,2
Regina_rigida,2
Virginia_striatula,2
Storeria_dekayi,2
Storeria_occipitomaculata,2
Regina_septemvittata,2
Tropidoclonion_lineatum,2
Regina_grahami,2
Nerodia_floridana,2
Nerodia_cyclopion,2
Nerodia_rhombifer,2
Nerodia_taxispilota,2
Nerodia_erythrogaster,2
Nerodia_harteri,2
Nerodia_sipedon,2
Nerodia_fasciata,2
Thamnophis_sirtalis,2
Thamnophis_proximus,2
Thamnophis_sauritus,2
Thamnophis_rufipunctatus,2
Adelophis_foxi,2
Thamnophis_melanogaster,2
Thamnophis_valida,2
Thamnophis_godmani,2
Thamnophis_exsul,2
Thamnophis_scaliger,2
Thamnophis_mendax,2
Thamnophis_sumichrasti,2
Thamnophis_chrysocephalus,2
Thamnophis_fulvus,2
Thamnophis_cyrtopsis,2
Thamnophis_marcianus,2
Thamnophis_eques,2
Thamnophis_hammondii,2
Thamnophis_ordinoides,2
Thamnophis_couchii,2
Thamnophis_gigas,2
Thamnophis_atratus,2
Thamnophis_elegans,2
Thamnophis_brachystoma,2
Thamnophis_butleri,2
Thamnophis_radix,2
Diadophis_punctatus,1
Carphophis_amoenus,1
Farancia_erytrogramma,1
Farancia_abacura,1
Contia_tenuis,1
Heterodon_platirhinos,1
Heterodon_nasicus,1
Heterodon_simus,1
Nothopsis_rugosus,1
Tantalophis_discolor,1
Amastridium_veliferum,1
Coniophanes_fissidens,1
Rhadinaea_fulvivittis,1
Rhadinaea_flavilata,1
Trimetopon_gracile,1
Pseudoleptodeira_latifasciata,1
Hypsiglena_jani,1
Hypsiglena_slevini,1
Hypsiglena_affinis,1
Hypsiglena_ochrorhyncha,1
Hypsiglena_chlorophaea,1
Hypsiglena_torquata,1
Tretanorhinus_variabilis,1
Leptodeira_nigrofasciata,1
Imantodes_inornatus,1
Imantodes_lentiferus,1
Imantodes_cenchoa,1
Imantodes_gemmistratus,1
Leptodeira_frenata,1
Pseudoleptodeira_uribei,1
Leptodeira_punctata,1
Leptodeira_splendida,1
Leptodeira_septentrionalis,1
Leptodeira_rubricata,1
Leptodeira_maculata,1
Leptodeira_bakeri,1
Leptodeira_annulata,1
Adelphicos_quadrivirgatus,1
Tretanorhinus_nigroluteus,1
Hydromorphus_concolor,1
Cryophis_hallbergi,1
Geophis_carinosus,1
Atractus_zidoki,1
Geophis_godmani,1
Atractus_wagleri,1
Atractus_schach,1
Atractus_elaps,1
Atractus_albuquerquei,1
Atractus_badius,1
Atractus_flammigerus,1
Atractus_reticulatus,1
Atractus_zebrinus,1
Atractus_trihedrurus,1
Ninia_atrata,1
Tropidodipsas_sartorii,1
Sibon_nebulatus,1
Dipsas_indica,1
Dipsas_catesbyi,1
Dipsas_variegata,1
Dipsas_neivai,1
Dipsas_pratti,1
Sibynomorphus_turgidus,1
Sibynomorphus_mikanii,1
Dipsas_articulata,1
Dipsas_albifrons,1
Sibynomorphus_neuwiedi,1
Sibynomorphus_ventrimaculatus,1
Crisantophis_nevermanni,1
Conophis_lineatus,1
Psomophis_obtusus,1
Psomophis_joberti,1
Psomophis_genimaculatus,1
Alsophis_elegans,1
Alsophis_biserialis,1
Arrhyton_taeniatum,1
Arrhyton_supernum,1
Arrhyton_vittatum,1
Arrhyton_landoi,1
Arrhyton_procerum,1
Arrhyton_dolichura,1
Arrhyton_tanyplectum,1
Arrhyton_exiguum,1
Alsophis_anomalus,1
Antillophis_andreae,1
Alsophis_vudii,1
Alsophis_cantherigerus,1
Alsophis_portoricensis,1
Alsophis_antillensis,1
Alsophis_rijgersmaei,1
Alsophis_rufiventris,1
Alsophis_antiguae,1
Darlingtonia_haetiana,1
Ialtris_dorsalis,1
Antillophis_parvifrons,1
Hypsirhynchus_ferox,1
Arrhyton_callilaemum,1
Arrhyton_funereum,1
Arrhyton_polylepis,1
Uromacer_catesbyi,1
Uromacer_frenatus,1
Uromacer_oxyrhynchus,1
Liophis_elegantissimus,1
Liophis_anomalus,1
Liophis_lineatus,1
Liophis_paucidens,1
Liophis_meridionalis,1
Liophis_flavifrenatus,1
Xenodon_severus,1
Xenodon_werneri,1
Waglerophis_merremi,1
Xenodon_neuwiedii,1
Lystrophis_histricus,1
Lystrophis_dorbignyi,1
Lystrophis_nattereri,1
Xenodon_guentheri,1
Lystrophis_semicinctus,1
Lystrophis_pulcher,1
Lystrophis_matogrossensis,1
Liophis_atraventer,1
Liophis_almadensis,1
Liophis_jaegeri,1
Liophis_poecilogyrus,1
Liophis_ceii,1
Liophis_juliae,1
Liophis_epinephelus,1
Liophis_reginae,1
Liophis_miliaris,1
Liophis_breviceps,1
Erythrolamprus_aesculapii,1
Erythrolamprus_mimus,1
Liophis_typhlus,1
Umbrivaga_pygmaea,1
Philodryas_nattereri,1
Philodryas_baroni,1
Philodryas_olfersii,1
Philodryas_viridissima,1
Xenoxybelis_boulengeri,1
Xenoxybelis_argenteus,1
Philodryas_mattogrossensis,1
Philodryas_patagoniensis,1
Pseudablabes_agassizii,1
Philodryas_aestivus,1
Philodryas_psammophidea,1
Sordellina_punctata,1
Taeniophallus_nicagus,1
Taeniophallus_brevirostris,1
Echinanthera_melanostigma,1
Taeniophallus_affinis,1
Echinanthera_undulata,1
Phalotris_lemniscatus,1
Phalotris_nasutus,1
Phalotris_mertensi,1
Phalotris_lativittatus,1
Elapomorphus_quinquelineatus,1
Apostolepis_assimilis,1
Apostolepis_dimidiata,1
Apostolepis_albicollaris,1
Apostolepis_flavotorquata,1
Apostolepis_cearensis,1
Apostolepis_sanctaeritae,1
Pseudoeryx_plicatilis,2
Hydrops_triangularis,2
Helicops_infrataeniatus,2
Helicops_gomesi,2
Helicops_carinicaudus,2
Helicops_hagmanni,2
Gomesophis_brasiliensis,2
Calamodontophis_paucidens,2
Tachymenis_peruviana,2
Pseudotomodon_trigonatus,2
Ptychophis_flavovirgatus,2
Tomodon_dorsatus,2
Thamnodynastes_pallidus,2
Thamnodynastes_rutilus,2
Thamnodynastes_strigatus,2
Thamnodynastes_hypoconia,2
Thamnodynastes_lanei,2
Tropidodryas_striaticeps,1
Tropidodryas_serra,1
Xenopholis_scalaris,1
Xenopholis_undulatus,1
Liophis_amarali,1
Hydrodynastes_gigas,1
Hydrodynastes_bicinctus,1
Siphlophis_longicaudatus,1
Siphlophis_pulcher,1
Siphlophis_compressus,1
Siphlophis_cervinus,1
Oxyrhopus_petola,1
Oxyrhopus_trigeminus,1
Oxyrhopus_formosus,1
Oxyrhopus_clathratus,1
Oxyrhopus_rhombifer,1
Oxyrhopus_guibei,1
Oxyrhopus_melanogenys,1
Phimophis_iglesiasi,1
Phimophis_guerini,1
Clelia_rustica,1
Clelia_clelia,1
Drepanoides_anomalus,1
Clelia_bicolor,1
Boiruna_maculata,1
Rachidelus_brazili,1
Pseudoboa_neuwiedii,1
Pseudoboa_coronata,1
Pseudoboa_nigra,1
